handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
ds-131360,PRODUCT,ICE Watch Digit digital explorer,true,"<p>Gehäuse aus Kunststoff weiss/hellblau mit Silikonband weiss, Quarzwerk digital Multi, Durchmesser 39mm, Wasserdicht bis 10bar, zwei Jahre GarantieReferenz: 024 003Verfügbar in der Bijouterie Droz in Zofingen AG</p>",uhren;kinderuhren;ice-watch,uhren,,,,ICE Watch,59,,,,,,23.6,1,false,,,131360,024 003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131360,MEDIA,,,,,,6673aa_b5fadfc6023c467dac2d9577bf262131~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131360,MEDIA,,,,,,6673aa_36e67b0dbe9c426193d612a20d23753e~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131360,MEDIA,,,,,,6673aa_df6f364d692b445591c500d5ec7c21ad~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131360,MEDIA,,,,,,6673aa_fd318dce273e4f11b61c3f79c721e92a~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131361,PRODUCT,ICE Watch Digit explorer,true,"<p>Gehäuse aus Kunststoff weiss/rosa mit Silikonband weiss, Quarzwerk digital/Multi, Durchmesser 39mm, Wasserdicht bis 10bar, zwei Jahre GarantieReferenz: 024 001Verfügbar in der Bijouterie Droz in Zofingen AG</p>",uhren;kinderuhren;ice-watch,,,,,ICE Watch,59,,,,,,23.6,1,false,,,131361,024 001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131361,MEDIA,,,,,,6673aa_55aa6459129a4f06a0c0027d2a2f7024~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129943,PRODUCT,ICE Watch Boliday,true,"<p>Gehäuse aus Aluminium und Band aus Silikon beige, Quarzwerk, Zifferblatt beige, Durchmesser 34.5mm, Wasserdicht bis 5bar, 2 Jahre GarantieReferenz: 022 861Verfügbar in der Bijouterie Droz in Zofingen AG</p>",uhren;damenuhren;ice-watch,uhren,,,,ICE Watch,179,,,,,,71.6,1,false,,,129943,022 861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129943,MEDIA,,,,,,6673aa_0e4334beb90c46159d0c2f82f9155594~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129944,PRODUCT,ICE Watch Boliday,true,"<p>Gehäuse aus Aluminium und Band aus Silikon blau, Quarzwerk, Zifferblatt blau, Durchmesser 34.5mm, Wasserdicht bis 5bar, 2 Jahre GarantieReferenz: 022 867Verfügbar in der Bijouterie Droz in Zofingen AG</p>",uhren;damenuhren;ice-watch,uhren,,,,ICE Watch,179,,,,,,71.6,1,false,,,129944,022 867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129944,MEDIA,,,,,,6673aa_73d25676982e4ef296d148391b3e7615~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131359,PRODUCT,ICE Watch Boliday,true,"<p>Gehäuse aus Edelstahl mit Silikonband schwarz, Quarzwerk, Chrono, Zifferblatt dunkelblau, Wasserdicht bis 10bar, zwei Jahre Garantie</p><p>Referenz: 024 364</p><p>Verfügbar in der Bijouterie Droz in Zofingen AG</p>",uhren;herrenuhren;ice-watch,uhren,,,,ICE Watch,259,,,,,,103.6,1,false,,,131359,024 364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131359,MEDIA,,,,,,6673aa_504051908f484c349a68fffbe6dc3c64~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131517,PRODUCT,ICE Watch Boliday,true,"<p>Gehäuse aus Kunststoff schwarz mit Silikonand schwarz, Quarzwerk, Zifferblatt rosé, Durchmesser 35mm, Wasserdicht bis 3bar, zwei Jahre GarantieReferenz: 024 032Verfügbar in der Bijouterie Droz in Zofingen AG</p>",uhren;damenuhren;ice-watch,,,,,ICE Watch,119,,,,,,47.6,1,false,,,131517,024 032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131517,MEDIA,,,,,,6673aa_9ef0584545cf4a53ae6e12b5e8c80ffa~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131826,PRODUCT,ICE Watch learning,true,"<p>Gehäuse aus Kunststoff lila, Stoffband lila, Quartzwerk, Zifferblatt weiss mit farbigen Zahlen, Durchmesser 32mm, Wasserdicht bis 3bar, 2 Jahre GarantieReferenz: 024 499Verfügbar in der Bijouterie Droz in Zofingen AG</p>",uhren;kinderuhren;ice-watch,uhren,,,,ICE Watch,49,,,,,,19.6,1,false,,,131826,024 499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131826,MEDIA,,,,,,6673aa_aa6cbd5528c64c9eb6e9a49b861da72d~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131826,MEDIA,,,,,,6673aa_e19ec01660d64357a75a3127f2fab21b~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131826,MEDIA,,,,,,6673aa_b8225c4c88bb41799090f60d8fc2351b~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131826,MEDIA,,,,,,6673aa_9fdc0cfa47d44ee3aff90bbb04818689~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131660,PRODUCT,ICE Watch Power PW1,true,"<p>Gehäuse aus Kunstoff rosa mit einem Silikonband rosa, Quarzwerk, Zifferblatt rosa mit Index, mit einer Lünette Edelstahl PVD gelb, Durchmesser 36mm, Wasserdicht bis 10bar, zwei Jahre GarantieReferenz: 024 760Verfügbar in der Bijouterie Droz in Zofingen AG</p>",uhren;damenuhren;ice-watch,,,,,ICE Watch,119,,,,,,47.6,1,false,,,131660,024 760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131660,MEDIA,,,,,,6673aa_76963beb80f5424ba369d49469e8f20a~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131823,PRODUCT,ICE Watch Smart SQ 2 0 3,true,"<p>Smartwatch aus Edelstahl PVD rosé mit Milaneseband rosé Durchmesser: 37mm Fuktionen: Aktivität, Telefonieren, Schlaf, Herzfrequenzmessung, Blutdruckmessung, Sportarten, Wetter, Benachrichtigungen, Sprachassistent, Kamerasteuerung, Musiksteuerung, Timer, Wecker, Stoppuhr, Taschenlampe, Rechner und Telefonsuche 2 Jahre Garantie</p><p>Referenz: 025 233</p><p>Verfügbar in der Bijouterie Droz in Zofingen AG</p>",uhren;damenuhren;ice-watch,uhren,,,,ICE Watch,119,,,,,,47.6,1,false,,,131823,025 233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131823,MEDIA,,,,,,6673aa_32fc16a506d84a789731d97fde1703a5~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131824,PRODUCT,ICE Watch Smart SQ 2 0 3,true,"<p>Smartwatch aus Edelstahl PVD gelb mit Milaneseband gelb Durchmesser: 37mm Fuktionen: Aktivität, Telefonieren, Schlaf, Herzfrequenzmessung, Blutdruckmessung, Sportarten, Wetter, Benachrichtigungen, Sprachassistent, Kamerasteuerung, Musiksteuerung, Timer, Wecker, Stoppuhr, Taschenlampe, Rechner und Telefonsuche 2 Jahre Garantie</p><p>Referenz: 025 234</p><p>Verfügbar in der Bijouterie Droz in Zofingen AG</p>",uhren;damenuhren;ice-watch,,,,,ICE Watch,119,,,,,,47.6,1,false,,,131824,025 234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131824,MEDIA,,,,,,6673aa_9e9e12e0d9a74f7aa6edb7d629003e87~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-132453,PRODUCT,ICE Watch smart TK 2 0,true,"<p>Smartwatch aus Edelstahl Durchmesser: 32mm Fuktionen: Aktivität, Telefonieren, Schlaf, Herzfrequenzmessung, Blutdruckmessung, Sportarten, Wetter, Benachrichtigungen, Sprachassistent, Kamerasteuerung, Musiksteuerung, Timer, Wecker, Stoppuhr, Taschenlampe, Rechner und Telefonsuche 2 Jahre Garantie</p><p>Referenz: 025 381</p><p>Verfügbar in der Bijouterie Droz in Zofingen AG</p>",uhren;damenuhren;ice-watch,uhren,,,,ICE Watch,219,,,,,,87.6,1,false,,,132453,025 381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-132453,MEDIA,,,,,,6673aa_536d989a8d6b4cb5aac7c69e24d6e677~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-110342,PRODUCT,Ti Sento Kette,false,"<p>aus Silber 925 rhodiniert, Länge 90cm, KarabinerverschlussReferenz: 3771SI/90Verfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;colliers;ti-sento,schmuck,,,,Ti Sento,125,,,,,,54.35,1,false,,,110342,3771SI/90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-120494,PRODUCT,Ti Sento Collier Silber mit Ankerkette,false,"<p>aus Silber 925 poliert, mit Zirkonia weiss, Ankertte 38-48cm, KarabinerverschlussReferenz: 3915ZIVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;colliers;ti-sento,schmuck,,,,Ti Sento,119,,,,,,54.1,1,false,,,120494,3915ZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-121186,PRODUCT,Ti Sento Armband mit grünem Stein,false,"<p>Armband aus Silber 925 rhodiniert, Ankerkette, 16-20cm, Karabinerverschluss, grüner SteinReferenz: 2934GGVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;bracelets;ti-sento,schmuck,,,,Ti Sento,115,,,,,,50,1,false,,,121186,2934GG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-121342,PRODUCT,Ti Sento Anhänger Schlange gelb,false,"<p>Silber 925 gelb, Ankerkette 38-48cm, Karabinerverschluss, SchlangeReferenz: 3923SYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;anhaenger;ti-sento,schmuck,,,,Ti Sento,125,,,,,,54.35,1,false,,,121342,3923SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-123307,PRODUCT,Ti Sento Amulett Silber vergoldet,false,"<p>Anhänger aus Silber poliert/vergoldet, mit Zirkonia weiss, Ankerkette 45cm, KarabinerverschlussReferenz: 6797ZYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;anhaenger;ti-sento,,,,,Ti Sento,229,,,,,,99.55,1,false,,,123307,6797ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-124738,PRODUCT,Ti Sento Damenring Silber vergoldet,false,"<p>Damenring aus Silber 925 PVD gelb poliert, Gr.54Referenz: 12239SYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,,,,,Ti Sento,159,,,,,,69.15,1,false,,,124738,12239SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-124776,PRODUCT,Ti Sento Collier,false,"<p>aus Silber 925, mit Zirkonia eckig, 4-Griff-Fassung, Ankerkette 38-48cm, KarabinerverschlussReferenz: 3977ZYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;colliers;ti-sento,schmuck,,,,Ti Sento,125,,,,,,54.35,1,false,,,124776,3977ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-125986,PRODUCT,Ti Sento Collier mit Mittelteil,false,"<p>aus Silber 925 rhodiniert mit Zirkonia weiss, Mittelteil PVD gelb, Ankerkette 38-48cm mit KarabinerverschlussReferenz: 3986ZYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;colliers;ti-sento,schmuck,,,,Ti Sento,239,,,,,,103.9,1,false,,,125986,3986ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-126690,PRODUCT,Ti Sento Damenring,false,"<p>aus Silber 925 poliert/vergoldet, Gr.52Referenz: 12276SYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,95,,,,,,41.3,1,false,,,126690,12276SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-126691,PRODUCT,Ti Sento Damenring,false,"<p>aus Silber 925 poliert/rosévergoldet, Gr.56Referenz: 12104SRVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,85,,,,,,36.95,1,false,,,126691,12104SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-127547,PRODUCT,Ti Sento Damenring,false,"<p>aus Silber 925 rhodiniert/poliert mit Zirkonia weiss, Herz, Gr.52Referenz: 12291ZIVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,149,,,,,,64.8,1,false,,,127547,12291ZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128405,PRODUCT,Ti Sento Collier,false,"<p>aus Silber 925 poliert/rhodiniert mit Zirkonia rosa, Fassung vergoldet, Ankerkette 38-48cm, KarabinerverschlussReferenz: 34041NUVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;colliers;ti-sento,schmuck,,,,Ti Sento,125,,,,,,54.35,1,false,,,128405,34041NU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-128822,PRODUCT,Ti Sento Ring,false,"<p>aus Silber 925 poliert/rhodiniert, Zofpmuster, Gr.54Referenz: 12263SIVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,139,,,,,,60.45,1,false,,,128822,12263SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129817,PRODUCT,Ti Sento Ring,false,"<p>aus Silber 925 poliert/PVD gelb mit Zirkonia und Türkis, Gr.58Referenz: 12335TQVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,179,,,,,,77.85,2,false,,,129817,12335TQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129858,PRODUCT,Ti Sento Ring Knopf,false,"<p>aus Silber 925 poliert/rhodiniert, Gr.58Referenz: 12323SIVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,125,,,,,,54.35,1,false,,,129858,12323SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-129859,PRODUCT,Ti Sento Armband,false,"<p>aus Silber 925 poliert/rhodiniert, Herz mit Zirkonia, Ankerkette 16-18cm, KarabinerverschlussReferenz: 2885ZIVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;bracelets;ti-sento,schmuck,,,,Ti Sento,129,,,,,,58.65,1,false,,,129859,2885ZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130361,PRODUCT,Ti Sento Ring,false,"<p>aus Silber 925 poliert, PVG gelb/rhodiniert, mit Zirkonia, Gr.52Referenz: 12256ZYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,125,,,,,,54.35,1,false,,,130361,12256ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130366,PRODUCT,Ti Sento Anhänger,false,"<p>aus Silber 925 poliert rhodiniert und vergoldet mit Zirkonia weiss, Ankerkette mit Karabinerverschluss, Länge 45cmReferenz: 6837ZYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;anhaenger;ti-sento,schmuck,,,,Ti Sento,135,,,,,,58.7,1,false,,,130366,6837ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130423,PRODUCT,Ti Sento Anhänger,false,"<p>aus Silber 925 poliert/PVD gelb mit einem Glasstein in grün, Ankerkette mit Karabinerverschluss, Länge 45cmReferenz: 6836KAVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;anhaenger;ti-sento,schmuck,,,,Ti Sento,135,,,,,,58.7,1,false,,,130423,6836KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-130427,PRODUCT,Ti Sento Ring,false,"<p>aus Gelbgold 750 poliert mit Millgriff, 3 Brillanten 0.066ct H/si, Gr.51Referenz: GA162OA.11Verfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,529,,,,,,199.55,1,false,,,130427,GA162OA.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131084,PRODUCT,Ti Sento Collier,false,"<p>aus Silber 925 poliert, vergoldet, Venezianermuster, Durchmesser 2mm, Länge 55cm, KarabinerverschlussReferenz: 34083SYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;colliers;ti-sento,schmuck,,,,Ti Sento,289,,,,,,125.65,1,false,,,131084,34083SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131088,PRODUCT,Ti Sento Ring,false,"<p>aus Silber 925 poliert, vergoldet mit Zirkonia und Perlmutt, Gr.56Referenz: 12330MWVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,195,,,,,,84.8,1,false,,,131088,12330MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131095,PRODUCT,Ti Sento Collier,false,"<p>aus Silber 925 poliert vergoldet, mit Zirkonia, Länge 39-49cm, KarabinerverschlussReferenz: 34088ZYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;colliers;ti-sento,schmuck,,,,Ti Sento,389,,,,,,176.8,1,false,,,131095,34088ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131097,PRODUCT,Ti Sento Ohrhänger,false,<p>aus Silber 925 poliert vergoldet mit Zirkonia weissReferenz: 78018ZYVerfügbar in der Bijouterie Droz in Zofingen AG</p>,schmuck;ohrschmuck;ti-sento,,,,,Ti Sento,169,,,,,,73.5,1,false,,,131097,78018ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131346,PRODUCT,Ti Sento Creolen,false,"<p>aus Silber 925 poliert/bicolor, Durchmesser 15mmReferenz: 78021SYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ohrschmuck;ti-sento,schmuck,,,,Ti Sento,95,,,,,,41.3,1,false,,,131346,78021SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131348,PRODUCT,Ti Sento Ring,false,"<p>aus Silber 925 poliert/rhodiniert mit Zirkonia weiss, Gr.54Referenz: 12362ZIVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,85,,,,,,36.95,1,false,,,131348,12362ZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131363,PRODUCT,Ti Sento Ring,false,"<p>aus Silber 925 bicolor poliert, gedreht, Gr.54Referenz: 12378SYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,85,,,,,,36.95,1,false,,,131363,12378SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131364,PRODUCT,Ti Sento Collier,false,"<p>aus Silber 925 bicolor, poliert, Ankerkette mit Karabinerverschluss, Zwischenelemente mit Zirkonia, Länge 80cmReferenz: 34060ZYVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;colliers;ti-sento,schmuck,,,,Ti Sento,249,,,,,,108.25,1,false,,,131364,34060ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131862,PRODUCT,Ti Sento Ohrstecker,false,"<p>aus Silber 925 poliert/rhodiniert mit Zirkonia weiss, 4-Griff-FassungReferenz: 78029ZIVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ohrschmuck;ti-sento,schmuck,,,,Ti Sento,105,,,,,,45.65,1,false,,,131862,78029ZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131868,PRODUCT,Ti Sento Ohrhänger,false,"<p>aus Silber 925 poliert, rhodiniert und vergoldet, mit Zirkonia weiss und grauReferenz: 78042GGVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ohrschmuck;ti-sento,,,,,Ti Sento,165,,,,,,71.75,1,false,,,131868,78042GG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131872,PRODUCT,Ti Sento Ring,false,"<p>aus Silber 925 poliert, vergoldet/rhodiniert, mit Zirkonia weiss/braun, Gr.52Referenz: 12398SQVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;ringe;ti-sento,schmuck,,,,Ti Sento,135,,,,,,58.7,1,false,,,131872,12398SQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ds-131874,PRODUCT,Ti Sento Anhänger,false,"<p>aus Silber 925 poliert, rhodiniert und vergoldet, mit Zirkonia weiss und braun, Ankerkette mit Karabinerverschluss, Länge 45cmReferenz: 6852SQVerfügbar in der Bijouterie Droz in Zofingen AG</p>",schmuck;anhaenger;ti-sento,schmuck,,,,Ti Sento,149,,,,,,67.75,1,false,,,131874,6852SQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
